Series,Episode_Title,Action,Image_URL,description,linked,year
Convention_Footage,"An Afternoon with Tom Baker – Auckland – January 25, 1997",List_Parts,,,TRUE,1997
Convention_Footage,"Battlefield III – Coventry – October 30-31, 1999",List_Parts,,,TRUE,1999
Convention_Footage,"Battlefield IV – Coventry – April 29, 2000",List_Parts,,,TRUE,2000
Convention_Footage,"DWAS Panopticon 2000 – Manchester – September 2-3, 2000",List_Parts,,,TRUE,2000
Convention_Footage,"40th Anniversary Celebration – Longleat – August 3, 2003",List_Parts,,,TRUE,2003
Convention_Footage,"Gallifrey One 2005 – Los Angeles, February 18-20, 2005",List_Parts,,,TRUE,2005
Convention_Footage,Regenerations 2005 – Swansea,List_Parts,,,TRUE,2005
Convention_Footage,"The Oncoming Storm 2007 – Gloucester, Unknown Date 2007",List_Parts,,,TRUE,2007
Convention_Footage,"The Oncoming Storm 2008 – Gloucester, Unknown Date 2008",List_Parts,,,TRUE,2008
Convention_Footage,"San Diego Comic Con 2015 – July 9-12, 2015",List_Parts,,,TRUE,2015
Convention_Footage,"FanX 2016 – Salt Lake City – March 24-26, 2016",List_Parts,,,TRUE,2016
Convention_Footage,"BFI and Radio Times TV Festival – London – April 9, 2017",List_Parts,,,TRUE,2017
Convention_Footage,"San Diego Comic Con 2018 – July 18-21, 2019",List_Parts,,,TRUE,2019
Convention_Footage,"German Comic Con 2022 – Dortmund – April 23-24, 2022",List_Parts,,,TRUE,2022
Convention_Footage,"Fan Expo Boston – August 12-14, 2022",List_Parts,,,TRUE,2022
Convention_Footage,"Emerald City Comic Con – Seattle – August 18-21, 2022",List_Parts,,,TRUE,2022
Convention_Footage,"Bedford Who Con 8 – March 18, 2023",List_Parts,,,TRUE,
Convention_Footage,"Comic Con Aberdeen 2023 – Aberdeen – March 18-19, 2023",List_Parts,,,TRUE,2023
Convention_Footage,"GalaxyCon Richmond 2023 – March 24-26, 2023",List_Parts,,,TRUE,
Convention_Footage,"Basingstoke Comic Con 2023 – May 19-21, 2023",List_Parts,,,TRUE,
Convention_Footage,"Comic-Con North East 2023 – Newcastle – May 27-28, 2023",List_Parts,,,TRUE,2023
Convention_Footage,"New York Comic Con 2023 – October 12-15, 2023",List_Parts,,,TRUE,
Convention_Footage,For the Love of Sci-Fi – Manchester – December 2-3 2023,List_Parts,,,TRUE,2023
Convention_Footage,"Comic-Con North East 2024 – Newcastle – April 13-14, 2024",List_Parts,,,TRUE,2024
